Name,Code,Date,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign,BBAND_L2_Sign,MACD_Win Rate [%],MACD_SQN,RSI_Win Rate [%],RSI_SQN,EMA_diff_Win Rate [%],EMA_diff_SQN,VR_Win Rate [%],VR_SQN,MAX52w_Win Rate [%],MAX52w_SQN,BB2_Win Rate [%],BB2_SQN,stochastic_Win Rate [%],stochastic_SQN,tsumitate_Win Rate [%],tsumitate_SQN,MAX30d_Win Rate [%],MAX30d_SQN,Price_0d,PL_0d,Price_1d,PL_1d,Price_3d,PL_3d,Price_7d,PL_7d,Price_14d,PL_14d,Price_21d,PL_21d,Price_28d,PL_28d,Price_60d,PL_60d,Resi_Price,Price_2d,PL_2d,Price_4d,PL_4d,Price_5d,PL_5d,Price_6d,PL_6d,Price_8d,PL_8d,Price_9d,PL_9d,Price_10d,PL_10d,Price_11d,PL_11d,Price_12d,PL_12d,Price_13d,PL_13d,Price_20d,PL_20d,Price_22d,PL_22d,Price_27d,PL_27d,Price_29d,PL_29d,Price_59d,PL_59d,Price_61d,PL_61d
セラニーズ,CE,2024-11-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,66.66666666666666,1.062033074873333,41.17647058823529,1.1305935954778024,55.12820512820513,2.317040285497815,61.11111111111112,1.8321613996257688,54.54545454545454,0.3087154479165575,30.55555555555556,-0.0481478418848585,48.75,1.0785602589690035,55.00000000000001,1.3045625579925104,41.17647058823529,-0.533922814936879,89.1,0.0,84.8,-4.8,75.3,-15.5,72.8,-18.3,,,,,,,,,,78.4,-12.0,73.6,-17.4,72.9,-18.2,72.8,-18.3,71.4,-19.9,71.4,-19.9,72.3,-18.9,74.6,-16.3,74.7,-16.2,73.2,-17.845117845117837,,,,,,,,,,,,
シグナ グループ,CI,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,18.84780307635892,75.0,2.880739027121539,71.42857142857143,5.125170073633005,71.05263157894737,3.496613803976008,40.0,-0.4117663809945298,69.44444444444444,3.312175280230665,61.18421052631579,4.223166335456185,61.66666666666667,2.2113107641510146,58.333333333333336,0.2448562055257283,314.7,0.0,317.5,0.9,339.5,7.9,320.5,1.8,,,,,,,,,,339.7,7.9,331.1,5.2,322.7,2.5,316.8,0.7,319.2,1.4,319.4,1.5,322.2,2.4,325.5,3.4,330.1,4.9,329.7,4.7664442326024785,,,,,,,,,,,,
CMS エナジー,CMS,2024-11-07,0.0,1.0,1.0,0.0,0.0,0.0,1.0,44.44444444444444,-0.1328443885666484,81.81818181818183,3.965649029761278,55.294117647058826,1.814921196409996,80.64516129032258,3.661664869794453,20.0,-1.6262433037645831,62.16216216216216,2.131034079531454,54.86111111111112,1.3636726580745928,50.0,0.6814117450241389,43.333333333333336,-0.1745197472978248,65.1,0.0,66.7,2.5,67.9,4.3,68.0,4.5,,,,,,,,,,67.2,3.2,67.2,3.2,67.2,3.2,67.2,3.2,67.7,4.0,68.4,5.1,68.3,4.9,69.2,6.3,69.1,6.1,69.4,6.60522273425501,,,,,,,,,,,,
コカ-コーラ,KO,2024-11-07,0.0,1.0,1.0,0.0,0.0,1.0,0.0,71.42857142857143,1.0362638692688224,100.0,6.069165949402165,81.25,4.267312290204458,77.77777777777779,5.247112619694943,55.55555555555556,1.2010562799019928,72.97297297297297,2.785162455530152,54.90196078431373,2.755816488290155,60.0,1.846741484661974,51.06382978723404,1.0752238942572645,63.6,0.0,63.7,0.2,63.1,-0.8,61.6,-3.1,,,,,,,,,,63.2,-0.6,62.5,-1.7,62.4,-1.9,61.4,-3.5,61.6,-3.1,62.0,-2.5,63.0,-0.9,63.7,0.2,63.8,0.3,64.1,0.7861635220125676,,,,,,,,,,,,
コルゲート パルモリーブ,CL,2024-11-07,0.0,1.0,1.0,0.0,0.0,1.0,0.0,33.33333333333333,-0.6042161637848218,97.2222222222222,13.04756023290497,77.6595744680851,5.27205935710327,80.0,4.241180379317002,94.11764705882352,12.017951327808586,90.0,9.692438870427612,68.75,4.146198198354984,66.66666666666666,2.3442578492694275,55.10204081632652,2.47196811141616,90.3,0.0,91.1,0.9,91.4,1.2,92.9,2.9,,,,,,,,,,91.9,1.8,90.9,0.7,90.8,0.6,91.2,1.0,93.0,3.0,92.9,2.9,93.3,3.3,94.5,4.7,94.9,5.1,95.2,5.426356589147293,,,,,,,,,,,,
コナグラ ブランズ,CAG,2024-11-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,40.0,-0.6781355126951425,44.73684210526316,0.1571170893271402,63.888888888888886,1.9311215611507253,74.35897435897436,1.9947538386883343,0.0,-3.3891131399321432,52.77777777777778,1.9201402005517008,54.088050314465406,-0.5916032640916598,58.333333333333336,0.0426314054756583,16.666666666666664,-3.0478859753312832,28.0,0.0,28.1,0.4,27.5,-1.8,26.6,-5.0,,,,,,,,,,27.7,-1.1,27.5,-1.8,27.4,-2.1,26.2,-6.4,26.4,-5.7,26.4,-5.7,27.0,-3.6,27.2,-2.9,27.5,-1.8,27.4,-2.142857142857148,,,,,,,,,,,,
コンソリデーテッド エジソン,ED,2024-11-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,85.71428571428571,2.655875938560325,100.0,7.117979564132618,56.12244897959183,1.7831405310356483,61.01694915254237,2.146360988271372,44.44444444444444,0.0806860953663154,60.60606060606061,1.1299665034677078,52.31788079470199,0.6349211449805807,58.333333333333336,0.4270604943598598,50.0,0.8403462443396555,97.2,0.0,97.4,0.2,96.8,-0.4,95.8,-1.4,,,,,,,,,,97.6,0.4,94.9,-2.4,95.1,-2.2,95.0,-2.3,95.3,-2.0,96.4,-0.8,97.3,0.1,98.2,1.0,98.2,1.0,99.6,2.469135802469127,,,,,,,,,,,,
コルテバ,CTVA,2024-11-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.5,1.561038455246085,65.21739130434783,2.4425781721942346,51.85185185185185,2.7900190300941685,66.66666666666666,2.09111840011575,27.27272727272727,-0.7265959472457443,58.53658536585365,1.4703364842617337,48.63013698630137,1.4092073666955771,51.66666666666667,1.20067774828261,50.0,0.5476049645896008,57.3,0.0,58.2,1.6,57.0,-0.5,55.3,-3.5,,,,,,,,,,58.3,1.7,57.3,0.0,57.1,-0.3,55.2,-3.7,56.2,-1.9,58.0,1.2,58.9,2.8,60.1,4.9,61.6,7.5,63.1,10.122164048865628,,,,,,,,,,,,
DR ホートン,DHI,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,24.79600985783304,63.63636363636363,4.32925381822805,61.32075471698113,5.122990688925322,77.14285714285715,5.09076183516439,42.10526315789473,-0.3270559248334844,56.66666666666666,2.759588764485093,57.7639751552795,4.469310749893904,56.66666666666666,3.086258558295598,60.46511627906976,2.1208842118455866,166.1,0.0,167.1,0.6,161.7,-2.6,160.1,-3.6,,,,,,,,,,166.7,0.4,160.9,-3.1,160.8,-3.2,161.0,-3.1,158.6,-4.5,161.7,-2.6,161.8,-2.6,161.5,-2.8,167.2,0.7,167.8,1.0234798314268616,,,,,,,,,,,,
ダナハー,DHR,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,1.4181610111793943,85.71428571428571,3.43712500421292,55.67010309278351,1.3844277537599428,75.0,3.406292176454905,53.84615384615385,0.7027904056083004,75.0,1.5504356971806506,53.84615384615385,2.510301437127336,55.00000000000001,1.0068661090805835,48.27586206896552,0.75927363557997,245.7,0.0,244.1,-0.7,239.3,-2.6,228.2,-7.1,,,,,,,,,,241.4,-1.8,239.0,-2.7,237.3,-3.4,229.0,-6.8,228.7,-6.9,228.9,-6.8,230.4,-6.2,234.5,-4.6,235.4,-4.2,233.2,-5.087505087505088,,,,,,,,,,,,
デンツプライ シロナ,XRAY,2024-11-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,71.42857142857143,2.1132732500048808,42.85714285714285,-0.2838202784385279,39.47368421052632,2.027678773544724,21.428571428571427,-2.5402179469623696,20.0,-1.0570643778885245,23.91304347826087,-1.285235013631477,33.734939759036145,-1.850585828655096,28.33333333333333,-0.9988333617261288,20.0,-2.60458702128567,17.2,0.0,17.2,0.0,17.4,1.2,18.2,5.8,,,,,,,,,,17.5,1.7,17.3,0.6,17.7,2.9,17.7,2.9,18.1,5.2,18.4,7.0,18.3,6.4,18.6,8.1,18.9,9.9,19.1,11.04651162790699,,,,,,,,,,,,
ドミノ ピザ,DPZ,2024-11-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33333333333333,-0.3237322160529403,45.83333333333333,1.3471256695897036,43.90243902439025,0.2682891380122675,50.0,1.3210703498505785,58.333333333333336,0.5861449535452052,60.60606060606061,0.4773795927987224,44.0251572327044,1.2030699663236424,51.66666666666667,0.9860825115338822,48.48484848484848,1.0587379760461284,443.2,0.0,452.3,2.1,436.4,-1.5,433.5,-2.2,,,,,,,,,,446.5,0.7,438.4,-1.1,432.3,-2.5,429.5,-3.1,436.0,-1.6,432.9,-2.3,438.0,-1.2,446.0,0.6,460.0,3.8,464.6,4.828519855595675,,,,,,,,,,,,
ダウ,DOW,2024-11-07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,80.0,1.9099899014919868,66.66666666666666,2.893687939940676,58.620689655172406,2.7688892473091737,66.66666666666666,1.8866331433646155,40.0,-0.2185805198623868,47.22222222222222,1.5056122081609504,59.25925925925925,1.4588475758775203,48.333333333333336,0.8031324102599348,39.285714285714285,-1.4894955960536531,48.0,0.0,46.4,-3.3,44.9,-6.5,44.0,-8.3,,,,,,,,,,46.2,-3.7,44.7,-6.9,44.4,-7.5,44.0,-8.3,43.3,-9.8,43.3,-9.8,43.6,-9.2,44.7,-6.9,45.5,-5.2,44.3,-7.708333333333339,,,,,,,,,,,,
DTE エナジー,DTE,2024-11-07,0.0,1.0,1.0,0.0,0.0,0.0,1.0,75.0,1.815762398221016,100.0,10.74567934476472,65.9090909090909,3.2278559235203845,54.09836065573771,2.5333177187798195,16.666666666666664,-2.210498388755376,44.73684210526316,1.5062518432602845,54.60526315789473,1.80310873512384,48.333333333333336,1.303773281633589,54.054054054054056,-0.3717028288504542,257.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
デューク エナジー,DUK,2024-11-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.7784296161120231,81.81818181818183,5.192522282811986,63.91752577319587,3.742237184514233,66.66666666666666,2.1331828742031025,57.14285714285714,-0.0658774143663791,62.5,1.4282389369560289,67.12328767123287,3.422048612959377,70.0,1.654888724108602,58.97435897435898,0.7238929831865369,110.3,0.0,111.6,1.2,111.8,1.4,111.7,1.3,,,,,,,,,,112.4,1.9,110.7,0.4,110.5,0.2,109.4,-0.8,112.1,1.6,113.0,2.4,113.2,2.6,114.6,3.9,114.2,3.5,115.1,4.351767905711693,,,,,,,,,,,,
デュポン ド ヌムール,DD,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,2.1129788548870043,50.0,0.9192182748492848,47.19101123595505,0.8488091617399925,66.66666666666666,2.29501526935483,50.0,-0.7432998125562039,47.22222222222222,0.1363253501238678,43.67088607594937,0.318628846458709,38.333333333333336,0.328125058094716,36.36363636363637,-1.7924238755853907,84.7,0.0,83.8,-1.1,82.2,-3.0,81.3,-4.0,,,,,,,,,,83.3,-1.7,82.3,-2.8,82.8,-2.2,81.7,-3.5,80.8,-4.6,81.2,-4.1,81.8,-3.4,82.7,-2.4,83.8,-1.1,83.4,-1.534828807556077,,,,,,,,,,,,
イーライ リリィ,LLY,2024-11-07,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,90.47619047619048,7.449015607114993,93.61702127659576,9.69414917637565,73.17073170731707,5.255935855994404,70.58823529411765,4.424001134720156,87.09677419354838,6.2417666004492185,76.77419354838709,10.535698529673878,85.0,7.238344735590276,74.4186046511628,5.636989230025081,778.2,0.0,801.3,3.0,810.7,4.2,711.4,-8.6,,,,,,,,,,824.6,6.0,811.3,4.3,783.5,0.7,744.2,-4.4,712.4,-8.5,735.5,-5.5,735.0,-5.6,745.1,-4.3,740.0,-4.9,774.0,-0.5397070161912163,,,,,,,,,,,,
エンフェーズ エナジー,ENPH,2024-11-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.85714285714285,-1.2993948962612052,36.36363636363637,0.4916466219846942,59.0,2.0605390609874514,81.25,2.1955720937460725,22.22222222222222,-1.61306835469985,66.66666666666666,0.5852284335471932,39.74358974358975,-1.1711892223614158,53.333333333333336,0.3041014100692453,39.285714285714285,-0.7247292356879156,71.5,0.0,65.7,-8.1,59.4,-16.9,58.3,-18.5,,,,,,,,,,62.5,-12.6,59.1,-17.3,59.8,-16.4,59.5,-16.8,60.4,-15.5,59.7,-16.5,62.7,-12.3,62.4,-12.7,67.6,-5.5,68.7,-3.9160839160839123,,,,,,,,,,,,
エスティ ローダー,EL,2024-11-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,57.14285714285714,-0.0397327938092226,40.0,-0.4976966108899987,40.0,-0.0531986206143436,55.319148936170215,1.7556339875603495,50.0,-0.6266013619572192,28.846153846153843,0.8871279442788432,48.701298701298704,-1.196721342413705,45.0,0.0704767308006286,41.37931034482759,-1.638111112547702,63.8,0.0,63.6,-0.3,62.3,-2.4,64.2,0.6,,,,,,,,,,63.8,0.0,62.4,-2.2,63.2,-0.9,63.4,-0.6,63.0,-1.3,63.4,-0.6,65.2,2.2,66.6,4.4,71.3,11.8,71.9,12.695924764890295,,,,,,,,,,,,
エバーソース エナジー,ES,2024-11-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,-1.1497858423515523,64.28571428571429,2.2805184856260525,52.77777777777778,1.125353301779969,66.66666666666666,2.023132140340524,,0.0,55.81395348837209,0.0595392796953572,53.74149659863946,-1.4486855914929662,51.66666666666667,-0.6911922266397762,22.58064516129032,-4.968301983795748,60.6,0.0,60.9,0.5,60.2,-0.7,61.5,1.5,,,,,,,,,,60.8,0.3,60.1,-0.8,60.7,0.2,61.1,0.8,61.1,0.8,61.2,1.0,61.4,1.3,62.7,3.5,63.4,4.6,62.8,3.630363036303623,,,,,,,,,,,,
EXR,EXR,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,1.0423983334457356,40.0,0.5583603589825756,57.77777777777777,0.6061196294486063,40.909090909090914,0.5574237704605202,75.0,3.792204387601136,27.27272727272727,-0.4473351576389541,47.91666666666667,2.732457401764306,50.0,0.9199480455066328,56.09756097560976,1.997838181059696,161.0,0.0,164.5,2.2,161.9,0.6,163.4,1.5,,,,,,,,,,165.2,2.6,162.9,1.2,161.8,0.5,161.3,0.2,164.2,2.0,162.3,0.8,164.0,1.9,167.1,3.8,169.4,5.2,168.6,4.720496894409934,,,,,,,,,,,,
ファーストエナジー,FE,2024-11-07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75.0,1.942477026096609,100.0,5.3806034898506665,55.67010309278351,1.5193348502538784,58.13953488372093,1.4404014258154276,33.33333333333333,-0.2210907264469985,56.75675675675676,0.9413126321553316,52.44755244755245,1.0315763253656771,48.333333333333336,0.1106446479839963,53.333333333333336,0.1873745866442543,41.0,0.0,41.3,0.7,41.4,1.0,41.3,0.7,,,,,,,,,,41.3,0.7,41.1,0.2,40.8,-0.5,40.7,-0.7,41.2,0.5,41.3,0.7,41.6,1.5,41.8,2.0,41.7,1.7,42.0,2.4390243902439024,,,,,,,,,,,,
フォーティブ,FTV,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.5760613611760022,58.06451612903226,0.5086215121406774,67.44186046511628,2.4113053184675577,65.51724137931035,1.9629958549564408,0.0,-5.8866123601186615,40.54054054054054,-0.1001177371359497,59.210526315789465,0.4140366260755775,51.66666666666667,0.7210129596934555,31.25,-1.952061234017533,73.3,0.0,73.8,0.7,74.7,1.9,74.1,1.1,,,,,,,,,,75.4,2.9,74.8,2.0,75.6,3.1,74.6,1.8,73.8,0.7,74.6,1.8,75.5,3.0,77.0,5.0,78.6,7.2,78.6,7.230559345156886,,,,,,,,,,,,
ゼネラル ミルズ,GIS,2024-11-07,0.0,1.0,1.0,0.0,0.0,1.0,1.0,83.33333333333334,5.496439513735437,75.0,3.8255683386943535,82.56880733944955,6.919710597814789,81.81818181818183,3.12842545591573,56.25,0.5293207951937129,83.78378378378379,4.477425691171815,65.21739130434783,3.469606092577317,70.0,2.9006024543038604,61.76470588235294,1.655267769251335,307.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ギリアド サイエンシズ,GILD,2024-11-07,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,2.9089591674381783,100.0,6.109598327237311,74.69879518072288,4.323265495091941,73.46938775510205,3.422365819187433,33.33333333333333,-0.4864575017828507,51.51515151515152,1.7552421145693915,48.66666666666667,1.371955799203049,55.00000000000001,1.840741994048928,35.294117647058826,-1.2514565558186004,93.5,0.0,94.9,1.5,94.2,0.7,87.6,-6.3,,,,,,,,,,96.3,3.0,91.6,-2.0,91.3,-2.4,88.2,-5.7,86.1,-7.9,87.8,-6.1,88.1,-5.8,89.3,-4.5,89.5,-4.3,89.6,-4.171122994652412,,,,,,,,,,,,
グローバル ペイメンツ,GPN,2024-11-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454545454545,-0.2142011827260856,50.0,0.3820748991517074,54.34782608695652,0.8716555694683391,62.06896551724138,1.7249212958758426,0.0,-3.997121440989541,48.837209302325576,-0.8662071845296725,46.20253164556962,-2.8287762006819586,35.0,-1.9615110011709345,29.166666666666668,-1.4925644787733932,111.8,0.0,110.6,-1.1,114.4,2.3,114.7,2.6,,,,,,,,,,112.0,0.2,116.0,3.8,115.8,3.6,115.2,3.0,114.0,2.0,114.1,2.1,114.9,2.8,116.0,3.8,117.4,5.0,117.4,5.008944543828273,,,,,,,,,,,,
ヘインズブランズ,HBI,2024-11-07,0.0,0.0,0.0,1.0,1.0,0.0,0.0,66.66666666666666,0.2746440530943349,31.57894736842105,0.812646040092189,25.0,0.0053313916978095,54.761904761904766,0.9920598228254138,16.666666666666664,-1.261605739419126,28.57142857142857,-2.3070242509382086,34.33734939759036,-2.253443331083695,36.66666666666666,-0.6162479847098781,40.0,-1.9663498807072977,7.6,0.0,7.8,2.6,7.8,2.6,8.0,5.3,,,,,,,,,,7.8,2.6,7.9,3.9,7.9,3.9,7.9,3.9,8.1,6.6,8.2,7.9,8.1,6.6,8.3,9.2,8.4,10.5,8.6,13.157894736842104,,,,,,,,,,,,
HCA ヘルスケア,HCA,2024-11-07,0.0,1.0,1.0,0.0,0.0,1.0,0.0,75.0,0.9079643464323756,100.0,7.73782360309549,72.3404255319149,3.594702218860645,79.48717948717949,2.9980622269602017,78.94736842105263,2.422501929641785,41.935483870967744,0.1412849777912986,61.58940397350994,4.799878675426148,61.66666666666667,3.0560407322491416,71.05263157894737,2.957467472786019,345.8,0.0,351.9,1.8,350.3,1.3,332.9,-3.7,,,,,,,,,,354.6,2.5,347.3,0.4,345.3,-0.1,335.2,-3.1,330.6,-4.4,327.9,-5.2,320.2,-7.4,320.1,-7.4,319.5,-7.6,323.8,-6.362058993637941,,,,,,,,,,,,
ヘンリー シャイン,HSIC,2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,2.6714674264323626,66.66666666666666,1.9666431114986995,83.78378378378379,5.081714936262888,36.66666666666666,-0.503184004626606,16.666666666666664,-2.70026860287783,51.61290322580645,1.0369208092310225,50.99337748344372,-1.1595037941932027,40.0,-0.323264842476669,22.22222222222222,-2.309644208714395,68.0,0.0,67.9,-0.1,67.3,-1.0,68.7,1.0,,,,,,,,,,68.0,0.0,66.8,-1.8,66.5,-2.2,66.2,-2.6,73.2,7.6,72.8,7.1,72.0,5.9,73.2,7.6,76.0,11.8,75.3,10.735294117647054,,,,,,,,,,,,
ハンティントン インガルス インダストリーズ,HII,2024-11-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,24.26976835479901,75.0,3.012743792977106,68.04123711340206,3.261715235509328,56.75675675675676,1.550244563355745,40.0,-1.1822395472874467,63.63636363636363,1.8564085256493368,52.41379310344828,1.301587836347972,63.33333333333333,1.086529708834313,48.64864864864865,-0.2581519636328112,196.8,0.0,199.0,1.1,204.0,3.7,192.7,-2.1,,,,,,,,,,204.4,3.9,202.2,2.7,194.7,-1.1,192.3,-2.3,191.4,-2.7,189.1,-3.9,190.0,-3.5,195.5,-0.7,198.0,0.6,197.0,0.10162601626015683,,,,,,,,,,,,
インターナショナル ビジネス マシーンズ,IBM,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.5719414699420373,100.0,19.67007599544836,85.36585365853658,4.997657685216286,96.15384615384616,8.883444979667706,60.0,1.537221374737098,65.625,2.169301910014545,63.08724832214765,2.1898178442857934,63.33333333333333,1.2010030689385098,66.66666666666666,2.9184710167175227,211.9,0.0,212.8,0.4,209.1,-1.3,205.4,-3.1,,,,,,,,,,213.5,0.8,209.1,-1.3,206.4,-2.6,204.1,-3.7,206.2,-2.7,209.8,-1.0,215.3,1.6,220.9,4.2,222.6,5.0,225.5,6.418121755545066,,,,,,,,,,,,
インテル,INTC,2024-11-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.1670449524146385,55.55555555555556,0.6545845519417455,27.906976744186046,-0.37283106634883,31.818181818181817,-0.2407858302216586,66.66666666666666,0.5125513423539547,35.8974358974359,-0.2339059494587247,41.44736842105263,-1.2965434458080272,41.66666666666667,-0.1512439165267722,27.77777777777778,-1.0707999345005248,205.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
インターナショナルフレーバーアンドフレグランス,IFF,2024-11-07,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37.5,-0.3697365146707884,85.71428571428571,1.5996416852542057,44.44444444444444,-0.4510514533725214,52.0,0.3391037793759373,0.0,-3.699662826896706,42.85714285714285,0.9573340793021,49.66887417218543,-2.0861156472374267,41.66666666666667,-1.4537502150179962,37.03703703703704,-2.016459223591418,88.2,0.0,90.7,2.8,89.4,1.4,85.4,-3.2,,,,,,,,,,90.6,2.7,89.4,1.4,89.2,1.1,86.1,-2.4,86.2,-2.3,87.8,-0.5,87.9,-0.3,89.3,1.2,90.4,2.5,89.9,1.9274376417233592,,,,,,,,,,,,
インテュイット,INTU,2024-11-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.5,2.704809098375374,80.64516129032258,2.397447941552221,71.96261682242991,5.794744239524751,93.02325581395348,7.034918006130195,60.0,1.927358967166668,70.58823529411765,3.052454299221868,63.87096774193548,4.693914126100451,63.33333333333333,3.066875553670863,59.57446808510638,2.1108100998574595,651.7,0.0,672.2,3.1,694.3,6.5,675.8,3.7,,,,,,,,,,682.3,4.7,695.0,6.6,693.4,6.4,680.2,4.4,632.4,-3.0,637.6,-2.2,656.8,0.8,639.2,-1.9,632.9,-2.9,630.3,-3.283719502838743,,,,,,,,,,,,
IRM,IRM,2024-11-07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,5.7632104972762,80.0,5.767771156267951,74.19354838709677,7.173067351869758,75.47169811320755,6.694647010719711,80.76923076923077,4.90414827834292,70.96774193548387,4.415015897461207,71.91780821917808,7.804623124351894,73.33333333333333,5.537584565272431,74.46808510638297,4.873606654541439,112.7,0.0,117.4,4.2,114.0,1.2,113.4,0.6,,,,,,,,,,117.4,4.2,114.9,2.0,112.9,0.2,112.3,-0.4,114.6,1.7,114.9,2.0,116.1,3.0,118.3,5.0,119.4,5.9,120.6,7.009760425909486,,,,,,,,,,,,
ジャック ヘンリー アンド アソシエーツ,JKHY,2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.66666666666666,1.3533731965185412,100.0,5.2481336612697405,67.3469387755102,1.944830571988088,66.66666666666666,2.133453366773664,40.0,-0.7678418399080768,67.64705882352942,1.973790823411997,57.14285714285714,0.7965319377824494,58.333333333333336,0.0707089897710446,30.0,-1.629825379169921,178.0,0.0,179.1,0.6,175.3,-1.5,171.7,-3.5,,,,,,,,,,176.2,-1.0,174.0,-2.2,171.8,-3.5,171.4,-3.7,170.7,-4.1,169.6,-4.7,170.5,-4.2,171.7,-3.5,171.1,-3.9,171.8,-3.4831460674157237,,,,,,,,,,,,
キーサイト テクノロジー,KEYS,2024-11-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.5,0.7159206080901556,62.5,1.113722849327607,60.0,2.38632953769707,62.7906976744186,0.5297959681032676,66.66666666666666,0.7757637857957592,53.84615384615385,1.404920670123717,50.0,0.4905158240569325,58.333333333333336,0.0968659588137824,40.0,-0.8372429070147446,222.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
キンバリー-クラーク,KMB,2024-11-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.71428571428571,2.415210128549324,83.33333333333334,3.3469773180897406,65.88235294117646,1.768684047713353,60.0,1.0113482773568634,,0.0,60.97560975609756,1.8037124752087768,49.03225806451613,0.3938079399961449,51.66666666666667,-0.4776749449411393,54.83870967741935,1.0752649404249388,83.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レナー A,LEN,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,12.555368888758675,60.97560975609756,2.6831839231258074,76.47058823529412,4.772482002088148,73.68421052631578,3.736621138374332,33.33333333333333,-1.2972731450785642,71.875,3.866890367734175,61.11111111111112,4.682498258874858,61.66666666666667,2.943509867260649,42.85714285714285,0.9027361683166564,168.0,0.0,171.0,1.8,166.1,-1.1,166.5,-0.9,,,,,,,,,,171.7,2.2,165.9,-1.2,167.4,-0.4,167.9,-0.1,166.3,-1.0,167.4,-0.4,167.5,-0.3,168.0,0.0,171.9,2.3,172.9,2.91666666666667,,,,,,,,,,,,
ロッキード マーチン,LMT,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.33333333333334,2.1031199929557567,90.9090909090909,5.407201786090552,69.38775510204081,2.998178906226065,67.64705882352942,2.5744756004397464,44.44444444444444,-0.4929233295518098,63.63636363636363,1.7262534868339483,44.73684210526316,0.8667130579911035,50.0,1.012823169124917,54.285714285714285,1.7622830612967704,549.7,0.0,554.7,0.9,564.8,2.7,528.7,-3.8,,,,,,,,,,569.8,3.7,556.3,1.2,533.8,-2.9,531.4,-3.3,531.2,-3.4,529.2,-3.7,533.7,-2.9,539.9,-1.8,514.9,-6.3,519.5,-5.493905766781889,,,,,,,,,,,,
ライオンデルバセル・インダストリーズ,LYB,2024-11-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.77777777777779,2.4279737813168043,66.66666666666666,1.7553084364051583,76.5432098765432,3.0645721232643908,59.64912280701754,1.8280817789038928,28.57142857142857,-1.522430687456092,78.37837837837837,2.787435383478944,58.490566037735846,1.1202400732360442,55.00000000000001,1.2692978020952348,22.58064516129032,-2.978001578215538,156.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
